LeadID,FirstName,LastName,EmailAddress,PhoneNumber,CompanyName,JobTitle,Industry,LeadStatus,LeadSource,Country,State_Province,PostalCode,AnnualRevenue,NumberOfEmployees,CompanySize,LeadRating,LeadScore,CampaignID,ProductInterest,CreatedDate,ConvertedDate,LastActivityDate,Description,Website,Region
NA-LEAD-000384,Michael,Williams,michael.williams@example.net,(930) 650-5831,,VP Sales,technology,Converted,Cold Call,US,IL,60361.0,15395320.0,,201-1000,warm,,Q4-2024-WEBINAR,Cloud,2023-08-14,2024-01-06,2023-10-18,Lead from None,,North America
NA-LEAD-000385,James,Davis,james.davis@cloudsystems.net,(695) 588-1233,CloudSystems,Director,Education,Converted,LinkedIn,CA,TX,46479.0,49006377.0,1623.0,Small,W,81.0,Q4-2024-WEBINAR,Integration Tools,2023-12-06,,2024-01-21,Lead from Partner,www.cloudsystems.com,North America
NA-LEAD-000386,Sarah,Rodriguez,,(453) 450-5195,DataInc,VP Sales,technology,Contacted,REFERRAL,Canada,TX,69777.0,40978539.0,2283.0,11-50,HOT,8.0,HOLIDAY-PROMO-2024,Cloud,2023-07-10,,,,www.datainc.com,North America
NA-LEAD-000387,Lisa,Davis,lisa.davis@globalenterprises.com,(302) 755-4522,GlobalEnterprises,Dir,Finance,New,Trade Show,USA,IL,24617.0,29805189.0,1605.0,,W,32.0,Q42024WEB,,2022-07-21,,2022-09-22,Lead from Email Marketing,www.globalenterprises.com,North America
NA-LEAD-000388,Robert,Jones,robert.jones@digitalfirst.co,3866991106,DigitalFirst,Head of IT,Health Care,Nurturing,Paid Ads,,TX,66625.0,6446349.0,3640.0,Small,C,24.0,Q42024WEB,Analytics Platform,2023-06-26,,2023-07-23,Lead from Trade Show,www.digitalfirst.com,North America
NA-LEAD-000389,Robert,Davis,robert.davis@datainc.co,,DataInc,Dir,,Nurturing,Cold Call,Mexico,IL,95654.0,28078300.0,2216.0,201-1000,warm,38.0,TECH-SUMMIT-2024,Security Suite,2023-09-07,,2023-10-22,Lead from Email Marketing,www.datainc.com,North America
NA-LEAD-000390,James,Martinez,james.martinez@futuretech.net,2199214313,FutureTech,CEO,,Converted,Trade Show,CA,,52184.0,25762854.0,4597.0,201-1000,HOT,56.0,Q42024WEB,Cloud,2024-05-04,2024-05-19,,,www.futuretech.com,North America
NA-LEAD-000391,Jennifer,Taylor,jennifer.taylor@globalenterprises.io,(260) 303-1919,GlobalEnterprises,Head of IT,Manufacturing,,,Mexico,FL,24553.0,5065301.0,3399.0,51-200,Cold,73.0,HOLIDAY-PROMO-2024,Analytics Platform,2022-04-05,,2022-05-16,Lead from REFERRAL,,North America
NA-LEAD-000392,Robert,Jones,robert.jones@techcorp.io,(419) 388-6263,TechCorp,,Retail,Contacted,Paid Ads,Mexico,NY,43951.0,1652785.0,3375.0,Medium,H,6.0,Q42024WEB,Cloud Suite,2022-10-15,,2022-12-19,Lead from web form,www.techcorp.com,North America
NA-LEAD-000393,John,Rodriguez,john.rodriguez@smartsolutions.com,2897878675,SmartSolutions,Dir,,Converted,LinkedIn,United States,,46289.0,49689195.0,2716.0,11-50,Cold,43.0,EMAIL-NURTURE-SERIES,,2024-10-04,2024-10-22,2024-11-24,Lead from Web Form,www.smartsolutions.com,North America
NA-LEAD-000394,James,Smith,james.smith@techcorp.co,+1-788-563-3500,TechCorp,CEO,TECH,Converted,Cold Call,Canada,NY,13437.0,2747618.0,4434.0,Small,Warm,40.0,HOLIDAY-PROMO-2024,Integration Tools,2023-04-07,2023-06-04,2023-04-27,Lead from Trade Show,,North America
NA-LEAD-000395,Emily,Garcia,emily@invalid,,TechCorp,CEO,Tech,new,Web Form,,FL,36952.0,39708805.0,770.0,51-200,C,92.0,,Analytics Platform,2022-10-09,,,,www.techcorp.com,North America
NA-LEAD-000396,Nancy,Martinez,nancy.martinez@smartsolutions.io,,SmartSolutions,Manager,Technology,Nurturing,Partner,MX,FL,23115.0,20902521.0,3566.0,1 to 10,warm,89.0,Q4-2024-WEBINAR,,2023-10-11,,2023-10-13,Lead from Trade Show,www.smartsolutions.com,North America
NA-LEAD-000397,Sarah,Smith,SARAH.SMITH@cloudsystems.com,9578765801,CloudSystems,Head of IT,Retail & Consumer,Converted,Partner,US,FL,77973.0,49892540.0,1497.0,Small,Warm,3.0,EMAIL-NURTURE-SERIES,Integration Tools,2023-05-25,,2023-08-13,Lead from Trade Show,www.cloudsystems.com,North America
NA-LEAD-000398,John,Smith,john.smith@smartsolutions.co,3733612640,SmartSolutions,Manager,Education,New,LinkedIn,United States,FL,24733.0,31267592.0,4406.0,Large,Cold,81.0,Q4-2024-WEBINAR,Cloud,2022-02-28,,2022-04-01,,www.smartsolutions.com,North America
NA-LEAD-000399,Sarah,Martinez,sarah.martinez@datainc.net,+1-297-934-7616,DataInc,CTO,Retail & Consumer,Nurturing,Referral,Canada,TX,96424.0,47778194.0,4849.0,Enterprise,C,34.0,Q42024WEB,Security Suite,2024-09-05,,2024-10-22,Lead from web form,www.datainc.com,North America
NA-LEAD-000400,Karen,Smith,,3656066284,FutureTech,Manager,Retail & Consumer,Qualified,Paid Ads,,,92406.0,38835335.0,1769.0,Large,warm,15.0,q4-2024-webinar,Cloud,2022-04-09,2022-05-20,2022-06-13,Lead from Email Marketing,www.futuretech.com,North America
NA-LEAD-000401,Michael,Jones,MICHAEL.JONES@smartsolutions.io,(857) 226-9901,SmartSolutions,VP Sales,Financial Services,new,LinkedIn,,,,19944992.0,2857.0,1000+,W,10.0,Q42024WEB,Security Suite,2024-09-25,,2024-11-29,,www.smartsolutions.com,North America
NA-LEAD-000402,Emily,Smith,emily@invalid,(752) 435-9697,InnovateLab,VP Sales,Education,Qualified,Cold Call,United States,WA,93140.0,15283883.0,1255.0,Enterprise,H,35.0,Q4-2024-WEBINAR,,2023-12-26,,2024-03-01,Lead from Paid Ads,www.innovatelab.com,North America
NA-LEAD-000403,Michael,Taylor,MICHAEL.TAYLOR@digitalfirst.com,(347) 692-3625,DigitalFirst,CEO,Tech,Converted,Cold Call,MX,FL,42580.0,4833298.0,2272.0,51-200,H,,q4-2024-webinar,Security Suite,2022-01-01,2022-06-22,2022-01-19,Lead from Email Marketing,,North America
NA-LEAD-000404,Jane,Rodriguez,jane.rodriguez@digitalfirst.co,,DigitalFirst,Head of IT,Manufacturing,new,Web Form,MX,,24789.0,28682374.0,4001.0,1000+,HOT,11.0,q4-2024-webinar,Analytics,2022-07-30,,2022-10-23,Lead from Partner,www.digitalfirst.com,North America
NA-LEAD-000405,William,Johnson,WILLIAM.JOHNSON@digitalfirst.com,6974489109,DigitalFirst,CEO,Retail & Consumer,Converted,Partner,CA,CA,73945.0,38058121.0,4261.0,1 to 10,H,,Q4-2024-WEBINAR,Analytics Platform,2023-07-19,,2023-08-03,Lead from LinkedIn,www.digitalfirst.com,North America
NA-LEAD-000406,William,Taylor,william.taylor@futuretech.com,8439628074,FutureTech,Manager,Retail,New,web form,US,CA,53117.0,,242.0,Large,warm,87.0,TECH-SUMMIT-2024,Analytics,2024-03-17,,2024-04-17,,www.futuretech.com,North America
NA-LEAD-000407,Sarah,Davis,sarah.davis@digitalfirst.io,+1-711-291-6468,DigitalFirst,Head of IT,Retail & Consumer,Converted,,Canada,NY,23277.0,6168821.0,2573.0,,W,96.0,EMAIL-NURTURE-SERIES,Integration Tools,2022-11-25,2023-04-15,2023-02-23,Lead from Email Marketing,www.digitalfirst.com,North America
NA-LEAD-000408,Sarah,Williams,sarah.williams@cloudsystems.io,(607) 833-2244,CloudSystems,CEO,Financial Services,Converted,Referral,MX,,54585.0,26725894.0,3165.0,11-50,warm,10.0,TECH-SUMMIT-2024,Integration Tools,2023-10-24,2024-01-12,2023-10-29,,,North America
NA-LEAD-000409,David,Smith,david.smith@globalenterprises.net,+1-221-826-8917,GlobalEnterprises,,Tech,Nurturing,,,IL,34386.0,39083244.0,4724.0,Medium,warm,46.0,Q42024WEB,Cloud,2023-04-05,,2023-05-21,Lead from LinkedIn,www.globalenterprises.com,North America
NA-LEAD-000410,Sarah,Johnson,sarah.johnson@cloudsystems.co,+1-818-433-6707,CloudSystems,manager,Retail,Nurturing,Paid Ads,CA,IL,70324.0,33462027.0,539.0,51-200,Hot,71.0,q4-2024-webinar,Cloud Suite,2023-10-21,,2023-12-21,Lead from Cold Call,,North America
NA-LEAD-000411,Sarah,Johnson,sarah.johnson@digitalfirst.net,+1-662-517-9821,DigitalFirst,CTO,Education,New,LinkedIn,,FL,,45822727.0,65.0,,Hot,45.0,,Analytics Platform,2023-06-01,,2023-06-10,Lead from None,www.digitalfirst.com,North America
NA-LEAD-000412,Michael,Taylor,,,InnovateLab,Director,Education,Qualified,Referral,United States,FL,99830.0,27451840.0,3896.0,51-200,,,TECH-SUMMIT-2024,Analytics,2023-05-25,,,Lead from Trade Show,www.innovatelab.com,North America
NA-LEAD-000413,Michael,Jones,michael.jones@futuretech.com,+1-820-262-1969,FutureTech,Head of IT,Financial Services,Converted,Cold Call,USA,IL,,20653021.0,,,,22.0,HOLIDAY-PROMO-2024,cloud suite,2023-02-15,2023-07-28,,,www.futuretech.com,North America
NA-LEAD-000414,Karen,Anderson,karen.anderson@cloudsystems.net,(837) 239-9807,CloudSystems,Director,TECH,new,Trade Show,CA,CA,33647.0,11333037.0,4086.0,201-1000,Cold,43.0,EMAIL-NURTURE-SERIES,,2024-02-06,,2024-02-20,Lead from Referral,www.cloudsystems.com,North America
NA-LEAD-000415,Sarah,Williams,,,InnovateLab,,TECH,Converted,REFERRAL,United States,,96967.0,35489019.0,4367.0,Enterprise,H,82.0,HOLIDAY-PROMO-2024,Cloud,2024-10-02,2025-01-02,2024-11-28,Lead from Trade Show,www.innovatelab.com,North America
NA-LEAD-000416,James,Miller,james.miller@futuretech.io,4949891903,FutureTech,manager,Technology,Converted,LinkedIn,United States,NY,84878.0,43112247.0,402.0,Enterprise,Hot,,TECH-SUMMIT-2024,,2024-02-12,,,Lead from Web Form,www.futuretech.com,North America
NA-LEAD-000417,William,Miller,william.miller@example.net,+1-408-707-4387,,Dir,,New,web form,USA,CA,37004.0,7906842.0,48.0,201-1000,,49.0,Q42024WEB,Integration Tools,2023-01-01,,2023-02-21,,,North America
NA-LEAD-000418,Michael,Martinez,michael.martinez@innovatelab.io,,InnovateLab,CTO,Tech,,Web Form,MX,,46449.0,12816895.0,4009.0,1000+,Hot,50.0,Q4-2024-WEBINAR,cloud suite,2023-06-13,,,Lead from Referral,www.innovatelab.com,North America
NA-LEAD-000419,Jane,Williams,jane.williams@globalenterprises.co,+1-783-467-2777,GlobalEnterprises,Director,Tech,Converted,LinkedIn,United States,IL,36317.0,,3851.0,Large,Warm,,Q4-2024-WEBINAR,,2022-05-17,2022-07-22,,Lead from Referral,,North America
NA-LEAD-000420,Lisa,Garcia,lisa.garcia@globalenterprises.net,+1-214-356-6592,GlobalEnterprises,CTO,Healthcare,New,Email Marketing,,TX,17396.0,10374200.0,4151.0,11-50,HOT,,HOLIDAY-PROMO-2024,Analytics,2022-10-20,,2022-12-15,,www.globalenterprises.com,North America
NA-LEAD-000421,Karen,Brown,karen.brown@example.com,(833) 937-3783,,Head of IT,Education,Qualified,Web Form,US,CA,10773.0,37862940.0,,Medium,Warm,97.0,q4-2024-webinar,Cloud Suite,2023-08-13,,2023-08-22,,,North America
NA-LEAD-000422,Karen,Davis,karen.davis@futuretech.io,,FutureTech,,Finance,,Cold Call,,IL,39339.0,,1438.0,Medium,warm,47.0,q4-2024-webinar,Cloud Suite,2023-08-02,,2023-09-09,,www.futuretech.com,North America
NA-LEAD-000423,Nancy,Rodriguez,nancy.rodriguez@innovatelab.co,(597) 674-6956,InnovateLab,Head of IT,Education,Converted,REFERRAL,MX,TX,36989.0,47921096.0,1604.0,1 to 10,,70.0,Q42024WEB,,2024-04-03,2024-05-27,2024-05-12,,,North America
NA-LEAD-000424,Jane,Rodriguez,jane.rodriguez@globalenterprises.net,,GlobalEnterprises,VP Marketing,Healthcare,,Paid Ads,USA,WA,84369.0,18442193.0,4625.0,51-200,H,25.0,HOLIDAY-PROMO-2024,,2023-09-08,,2023-10-09,Lead from Cold Call,www.globalenterprises.com,North America
NA-LEAD-000425,Jennifer,Garcia,,,,Manager,Education,Contacted,Referral,Mexico,NY,29739.0,20740125.0,2983.0,,,57.0,EMAIL-NURTURE-SERIES,Analytics,2022-03-14,,2022-04-20,Lead from None,,North America
NA-LEAD-000426,Michael,Williams,michael.williams@cloudsystems.co,+1-455-316-3402,CloudSystems,,Financial Services,Converted,Web Form,US,FL,72505.0,1439098.0,2978.0,Large,Cold,2.0,EMAIL-NURTURE-SERIES,Analytics,2024-04-30,2024-08-13,2024-05-10,Lead from Referral,,North America
NA-LEAD-000427,Lisa,Jones,lisa.jones@futuretech.io,,FutureTech,Director,Education,Converted,web form,,CA,87374.0,11445435.0,2080.0,201-1000,C,66.0,Q4-2024-WEBINAR,cloud suite,2022-11-03,2023-04-24,2022-11-24,,,North America
NA-LEAD-000428,David,Jones,david.jones@globalenterprises.com,,GlobalEnterprises,Dir,Technology,Converted,web form,USA,NY,71619.0,2514788.0,2224.0,Medium,,65.0,Q42024WEB,,2024-06-05,2024-11-21,2024-07-18,,www.globalenterprises.com,North America
NA-LEAD-000429,David,Rodriguez,david.rodriguez@innovatelab.io,,InnovateLab,Manager,TECH,Converted,Cold Call,United States,TX,,10435176.0,1951.0,11-50,Warm,,Q4-2024-WEBINAR,Analytics,2024-09-28,,2024-12-16,,www.innovatelab.com,North America
NA-LEAD-000430,Karen,Davis,karen.davis@smartsolutions.com,2932038093,SmartSolutions,CEO,Retail,New,Web Form,United States,FL,79380.0,13340562.0,4067.0,,Cold,93.0,q4-2024-webinar,Cloud Suite,2022-08-05,,2022-10-08,,,North America
NA-LEAD-000431,Emily,Jones,emily.jones@cloudsystems.net,8065037754,CloudSystems,manager,,Contacted,Trade Show,Canada,FL,55188.0,35704664.0,,1 to 10,warm,20.0,Q4-2024-WEBINAR,Cloud Suite,2023-01-23,,,Lead from Web Form,www.cloudsystems.com,North America
NA-LEAD-000432,Karen,Miller,karen.miller@datainc.io,2677825299,DataInc,Head of IT,Finance,Converted,Email Marketing,,NY,74105.0,12869813.0,1407.0,1-10,,59.0,TECH-SUMMIT-2024,,2024-07-02,2024-07-25,2024-08-30,Lead from Cold Call,www.datainc.com,North America
NA-LEAD-000433,James,Miller,james.miller@techcorp.com,3763544013,TechCorp,CEO,Financial Services,,Web Form,MX,FL,,1554965.0,1306.0,1000+,C,24.0,EMAIL-NURTURE-SERIES,cloud suite,2022-10-13,,2022-11-02,Lead from REFERRAL,,North America
NA-LEAD-000434,Jane,Johnson,jane.johnson@smartsolutions.co,,SmartSolutions,VP Sales,Education,Qualified,REFERRAL,CA,WA,90167.0,,2319.0,Small,,16.0,TECH-SUMMIT-2024,cloud suite,2024-09-03,,,Lead from Partner,,North America
NA-LEAD-000435,Sarah,Taylor,sarah.taylor@innovatelab.io,,InnovateLab,Head of IT,TECH,new,REFERRAL,Canada,WA,41066.0,16816755.0,3858.0,1-10,,12.0,EMAIL-NURTURE-SERIES,Security Suite,2023-10-03,,2023-10-13,Lead from Paid Ads,www.innovatelab.com,North America
NA-LEAD-000436,Nancy,Jones,nancy.jones@datainc.com,+1-203-535-6835,DataInc,Dir,Finance,Nurturing,,US,,51947.0,21183476.0,4403.0,201-1000,HOT,76.0,,Analytics Platform,2024-07-09,,2024-07-16,Lead from LinkedIn,www.datainc.com,North America
NA-LEAD-000437,Robert,Jones,robert.jones@innovatelab.com,2805778617,InnovateLab,VP Sales,Finance,New,REFERRAL,MX,IL,68214.0,7330635.0,3745.0,1000+,HOT,58.0,TECH-SUMMIT-2024,Security Suite,2024-02-10,,2024-03-22,Lead from Referral,,North America
NA-LEAD-000438,Sarah,Rodriguez,sarah.rodriguez@globalenterprises.io,(978) 235-5635,GlobalEnterprises,Head of IT,Retail & Consumer,Converted,web form,USA,IL,,8949428.0,566.0,51-200,Cold,,HOLIDAY-PROMO-2024,Integration Tools,2024-01-26,2024-05-02,,Lead from Email Marketing,www.globalenterprises.com,North America
NA-LEAD-000439,James,Garcia,james.garcia@datainc.net,+1-412-659-3606,DataInc,Director,TECH,New,Trade Show,Canada,TX,,1725725.0,,201-1000,W,,HOLIDAY-PROMO-2024,Integration Tools,2024-10-05,,2024-10-22,Lead from Email Marketing,www.datainc.com,North America
NA-LEAD-000440,William,Anderson,WILLIAM.ANDERSON@futuretech.com,(413) 435-9052,FutureTech,Manager,Education,Disqualified,Referral,Mexico,IL,31519.0,10317717.0,2315.0,1000+,C,49.0,HOLIDAY-PROMO-2024,Integration Tools,2022-02-09,,2022-03-13,Lead from Email Marketing,www.futuretech.com,North America
NA-LEAD-000441,James,Johnson,james.johnson@digitalfirst.net,+1-309-960-4368,DigitalFirst,CEO,TECH,Converted,web form,CA,,38094.0,20458856.0,455.0,1 to 10,HOT,32.0,HOLIDAY-PROMO-2024,Cloud Suite,2024-07-13,2024-12-27,2024-08-09,Lead from Email Marketing,,North America
NA-LEAD-000442,Nancy,Miller,NANCY.MILLER@smartsolutions.net,+1-200-231-1819,SmartSolutions,Manager,Manufacturing,Qualified,Web Form,CA,FL,84463.0,6625174.0,,201-1000,HOT,94.0,TECH-SUMMIT-2024,Analytics Platform,2024-07-26,,2024-10-17,,www.smartsolutions.com,North America
NA-LEAD-000443,Jane,Jones,jane.jones@cloudsystems.com,,CloudSystems,VP Sales,Technology,Nurturing,Referral,United States,WA,85992.0,18429749.0,4623.0,Large,Warm,19.0,HOLIDAY-PROMO-2024,Analytics Platform,2023-06-23,,2023-08-10,,www.cloudsystems.com,North America
NA-LEAD-000444,Karen,Davis,karen.davis@futuretech.io,+1-473-224-5455,FutureTech,CEO,Retail,New,Paid Ads,USA,WA,,29315474.0,4012.0,201-1000,Hot,11.0,,Analytics,2022-12-25,,2023-02-23,Lead from Email Marketing,www.futuretech.com,North America
NA-LEAD-000445,Sarah,Taylor,sarah.taylor@example.co,3518889102,,manager,Tech,Converted,Email Marketing,MX,CA,28040.0,24169848.0,3702.0,Enterprise,Cold,43.0,,Security Suite,2022-10-26,2023-02-08,2023-01-03,Lead from Cold Call,,North America
NA-LEAD-000446,Karen,Martinez,karen.martinez@cloudsystems.com,(460) 763-3698,CloudSystems,CEO,,,Email Marketing,,CA,58932.0,26605351.0,3227.0,201-1000,,88.0,Q42024WEB,Analytics Platform,2023-02-26,,2023-05-19,Lead from LinkedIn,www.cloudsystems.com,North America
NA-LEAD-000447,Richard,Rodriguez,richard.rodriguez@datainc.net,+1-395-224-1265,DataInc,Manager,Manufacturing,Converted,Referral,Canada,TX,99192.0,,984.0,Medium,,1.0,q4-2024-webinar,Cloud,2024-10-11,,2024-11-27,,www.datainc.com,North America
NA-LEAD-000448,Lisa,Davis,,5929709831,TechCorp,Director,Tech,new,web form,Mexico,WA,13581.0,32812108.0,721.0,Large,warm,10.0,HOLIDAY-PROMO-2024,Analytics Platform,2024-10-03,,2024-11-15,,www.techcorp.com,North America
NA-LEAD-000449,John,Garcia,john.garcia@digitalfirst.com,(714) 385-8588,DigitalFirst,CTO,technology,Converted,web form,MX,,95682.0,17092253.0,4243.0,Large,Cold,37.0,Q42024WEB,Security Suite,2024-07-13,2024-07-16,,Lead from Partner,,North America
NA-LEAD-000450,Michael,Johnson,michael.johnson@innovatelab.net,+1-387-428-6571,InnovateLab,Dir,Finance,New,LinkedIn,,,25216.0,,4967.0,,Hot,46.0,Q42024WEB,,2024-09-14,,,Lead from Email Marketing,www.innovatelab.com,North America
NA-LEAD-000451,Jane,Miller,jane.miller@globalenterprises.io,(449) 340-2982,GlobalEnterprises,Manager,Healthcare,Converted,Referral,US,WA,96489.0,25152870.0,3924.0,11-50,Cold,14.0,,Cloud Suite,2022-03-10,2022-06-27,2022-03-28,Lead from Partner,,North America
NA-LEAD-000452,John,Rodriguez,,,TechCorp,VP Sales,Education,Disqualified,LinkedIn,,,97036.0,32227318.0,1422.0,Medium,C,69.0,Q42024WEB,Analytics Platform,2022-08-19,,,,www.techcorp.com,North America
NA-LEAD-000453,Karen,Johnson,karen.johnson@globalenterprises.io,6162618075,GlobalEnterprises,Manager,Education,Contacted,Partner,USA,TX,58979.0,40797265.0,1850.0,51-200,W,65.0,EMAIL-NURTURE-SERIES,Security Suite,2024-11-17,,2025-01-22,,www.globalenterprises.com,North America
NA-LEAD-000454,James,Martinez,james.martinez@techcorp.io,+1-865-549-5972,TechCorp,manager,Retail & Consumer,Converted,Email Marketing,CA,,77035.0,46301210.0,4599.0,1 to 10,Cold,11.0,q4-2024-webinar,cloud suite,2024-05-04,,2024-07-11,Lead from REFERRAL,,North America
NA-LEAD-000455,William,Jones,william.jones@digitalfirst.net,(543) 730-7742,DigitalFirst,CTO,Manufacturing,Nurturing,web form,MX,WA,90354.0,9446766.0,2426.0,201-1000,,70.0,TECH-SUMMIT-2024,Integration Tools,2023-08-15,,2023-10-28,Lead from Referral,www.digitalfirst.com,North America
NA-LEAD-000456,David,Anderson,david.anderson@innovatelab.net,7816709804,InnovateLab,Head of IT,Healthcare,Converted,Trade Show,United States,NY,,37055738.0,36.0,11-50,HOT,32.0,EMAIL-NURTURE-SERIES,cloud suite,2023-02-26,,2023-05-07,Lead from Trade Show,www.innovatelab.com,North America
NA-LEAD-000457,James,Brown,james.brown@digitalfirst.com,+1-978-255-1672,DigitalFirst,Director,Manufacturing,new,Referral,,IL,22568.0,46185285.0,337.0,1 to 10,Hot,,TECH-SUMMIT-2024,Cloud,2022-04-15,,2022-05-15,,www.digitalfirst.com,North America
NA-LEAD-000458,Lisa,Jones,lisa.jones@example.co,3642935419,,,Financial Services,Qualified,Referral,Canada,,41722.0,11216083.0,1815.0,1000+,Warm,,q4-2024-webinar,Cloud,2023-12-26,2024-02-02,2024-03-11,Lead from Paid Ads,,North America
NA-LEAD-000459,Emily,Brown,EMILY.BROWN@datainc.co,4108899053,DataInc,VP Marketing,TECH,new,,Mexico,NY,,26131573.0,4978.0,201-1000,,,Q4-2024-WEBINAR,,2022-06-17,,,Lead from LinkedIn,www.datainc.com,North America
NA-LEAD-000460,James,Jones,james@invalid,,InnovateLab,CEO,,,Referral,,WA,60969.0,24227017.0,4031.0,Medium,W,11.0,EMAIL-NURTURE-SERIES,Cloud,2023-08-19,,2023-09-22,Lead from Trade Show,www.innovatelab.com,North America
NA-LEAD-000461,Michael,Brown,MICHAEL.BROWN@example.net,2514562298,,manager,Manufacturing,,Paid Ads,US,NY,,12583595.0,2562.0,51-200,C,,Q42024WEB,Analytics Platform,2023-02-05,,2023-04-19,Lead from Cold Call,,North America
NA-LEAD-000462,David,Rodriguez,david.rodriguez@globalenterprises.com,7463278578,GlobalEnterprises,manager,TECH,Nurturing,Email Marketing,US,TX,34485.0,686967.0,1417.0,1000+,C,64.0,,Cloud Suite,2024-05-16,2024-05-29,2024-06-06,,,North America
NA-LEAD-000463,Michael,Brown,MICHAEL.BROWN@smartsolutions.com,(200) 494-8549,SmartSolutions,manager,TECH,new,Paid Ads,MX,IL,62939.0,31414352.0,4267.0,Small,H,67.0,EMAIL-NURTURE-SERIES,Security Suite,2023-07-26,,2023-09-27,,,North America
NA-LEAD-000464,Jane,Martinez,jane.martinez@smartsolutions.io,4206453411,SmartSolutions,,Retail & Consumer,Converted,Cold Call,CA,FL,12146.0,29562538.0,3280.0,Large,W,26.0,EMAIL-NURTURE-SERIES,Security Suite,2023-09-04,2023-12-11,2023-09-10,,,North America
NA-LEAD-000465,William,Johnson,william.johnson@digitalfirst.com,(724) 764-8816,DigitalFirst,Manager,Finance,Converted,Referral,Mexico,NY,76416.0,6898311.0,4610.0,1000+,Hot,,HOLIDAY-PROMO-2024,Analytics,2024-02-06,2024-05-15,,Lead from web form,www.digitalfirst.com,North America
NA-LEAD-000466,Lisa,Garcia,lisa.garcia@digitalfirst.co,+1-998-761-9289,DigitalFirst,Director,Healthcare,Converted,Partner,Mexico,WA,93257.0,9643634.0,1618.0,11-50,H,28.0,Q4-2024-WEBINAR,Cloud Suite,2024-01-24,2024-02-25,2024-02-10,,www.digitalfirst.com,North America
NA-LEAD-000467,James,Williams,james@invalid,2674248672,FutureTech,VP Sales,,Nurturing,Paid Ads,United States,CA,54923.0,25072307.0,2124.0,,C,94.0,TECH-SUMMIT-2024,Analytics,2023-06-07,2023-06-12,2023-08-31,Lead from web form,www.futuretech.com,North America
NA-LEAD-000468,David,Martinez,david.martinez@innovatelab.co,,InnovateLab,Manager,Retail & Consumer,,Trade Show,CA,CA,82746.0,14793657.0,2047.0,Large,Cold,89.0,,Analytics,2023-04-09,,2023-05-30,Lead from Email Marketing,,North America
NA-LEAD-000469,Emily,Williams,emily.williams@globalenterprises.co,(579) 321-6046,GlobalEnterprises,CEO,Finance,New,Paid Ads,MX,IL,66374.0,19324514.0,1360.0,Small,Cold,75.0,EMAIL-NURTURE-SERIES,Analytics Platform,2022-05-16,,,,www.globalenterprises.com,North America
NA-LEAD-000470,Michael,Rodriguez,,+1-336-498-7009,FutureTech,Head of IT,,Qualified,web form,United States,CA,50601.0,2713369.0,684.0,1-10,Hot,24.0,Q42024WEB,Security Suite,2024-10-05,,2024-12-06,,www.futuretech.com,North America
NA-LEAD-000471,Lisa,Rodriguez,lisa.rodriguez@datainc.com,+1-490-232-7445,DataInc,Head of IT,,Converted,Cold Call,,,76699.0,43954932.0,3295.0,Medium,HOT,39.0,q4-2024-webinar,Analytics,2023-08-06,2023-10-12,2023-10-04,,,North America
NA-LEAD-000472,Jane,Smith,jane.smith@datainc.io,(935) 693-8132,DataInc,VP Marketing,Financial Services,Converted,REFERRAL,,WA,37495.0,44135606.0,,51-200,H,,Q4-2024-WEBINAR,Cloud Suite,2022-10-30,2022-12-08,,Lead from Trade Show,www.datainc.com,North America
NA-LEAD-000473,Karen,Davis,karen.davis@globalenterprises.co,,GlobalEnterprises,Dir,technology,Converted,Cold Call,USA,,42846.0,32774916.0,2750.0,51-200,Hot,30.0,,cloud suite,2024-03-25,,2024-04-19,Lead from Partner,,North America
NA-LEAD-000474,John,Anderson,john.anderson@smartsolutions.net,(874) 954-9273,SmartSolutions,CTO,Health Care,Converted,Partner,,IL,90245.0,49174771.0,3736.0,,C,96.0,EMAIL-NURTURE-SERIES,Cloud Suite,2023-12-04,,2023-12-06,Lead from REFERRAL,www.smartsolutions.com,North America
NA-LEAD-000475,Jane,Davis,jane.davis@futuretech.io,2394345163,FutureTech,VP Marketing,Manufacturing,Nurturing,Web Form,,TX,,30248652.0,28.0,Medium,Hot,35.0,,,2024-08-07,,,Lead from REFERRAL,www.futuretech.com,North America
NA-LEAD-000476,Richard,Martinez,richard.martinez@techcorp.net,(943) 536-3903,TechCorp,manager,,Nurturing,LinkedIn,USA,WA,53093.0,32303162.0,,51-200,warm,,TECH-SUMMIT-2024,Cloud,2024-10-14,,2024-12-07,,,North America
NA-LEAD-000477,Jane,Jones,jane@invalid,+1-997-988-5424,DigitalFirst,VP Sales,Financial Services,Converted,Paid Ads,Mexico,CA,80070.0,8293825.0,2289.0,11-50,,45.0,HOLIDAY-PROMO-2024,,2022-05-21,2022-06-22,2022-07-29,Lead from Web Form,www.digitalfirst.com,North America
NA-LEAD-000478,Lisa,Johnson,LISA.JOHNSON@datainc.io,,DataInc,VP Marketing,Financial Services,Converted,,MX,TX,91405.0,39449582.0,558.0,201-1000,W,58.0,EMAIL-NURTURE-SERIES,Analytics,2022-11-29,2023-05-25,2022-12-24,Lead from Web Form,www.datainc.com,North America
NA-LEAD-000479,John,Martinez,john.martinez@smartsolutions.io,+1-298-808-9528,SmartSolutions,manager,TECH,Converted,Referral,US,FL,82299.0,22964213.0,276.0,1 to 10,,68.0,Q42024WEB,,2022-02-05,,2022-02-18,,www.smartsolutions.com,North America
