Lead_ID,First_Name,Last_Name,Email_Address,Phone,Company,Job_Title,Industry_Sector,Status,Source,Country_Code,State,Zip_Code,Annual_Revenue_USD,Employee_Count,Size,Rating,Score,Campaign_Code,Product_Interest,Date_Created,Date_Converted,Last_Activity,Notes,Web_Site,Region
LATAM-LEAD-000356,Fernando,Santos,fernando.santos@tecnobrasil.com.ar,+54 9 26 8370-9044,TecnoBrasil,VP Ventas,Health,Converted,Advertisement,Brasil,MG,66556.0,24802161.0,4772.0,1000+,C,43.0,,Security Suite,2022-02-04,,2022-03-23,Lead from Web Form,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000357,Carmen,Costa,carmen.costa@innovacolombia.cl,,InnovaColombia,CTO,Financial Services,Converted,,Argentina,RJ,27168.0,44580034.0,1184.0,1-10,HOT,99.0,,,2024-03-03,2024-03-25,2024-03-23,Lead from Referral,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000358,Carmen,Santos,carmen.santos@dataargentina.cl,+56 947710564,DataArgentina,VP Ventas,Finance,Converted,Website,CL,BA,13371.0,36803530.0,474.0,201-1000,C,30.0,PROMO-NAVIDAD-2024,,2023-01-14,2023-04-20,2023-02-04,Lead from Trade Show,www.dataargentina.com.br,LATAM
LATAM-LEAD-000359,Luis,Silva,luis.silva@cloudchile.com.br,+55 21 99038-1635,CloudChile,Jefe de TI,TECH,,Website,BR,,84472.0,,,Large,B,,t4-2024-webinar,Analytics Platform,2023-02-15,,2023-03-28,Lead from Web Form,,LATAM
LATAM-LEAD-000360,Patricia,Santos,patricia.santos@dataargentina.com.br,+51 769384342,DataArgentina,VP Marketing,TECH,Nurturing,Cold Call,Colombia,MG,,19585335.0,960.0,11-50,Cold,,PROMO-NAVIDAD-2024,Cloud,2023-02-22,,,Lead from LinkedIn,www.dataargentina.com.br,LATAM
LATAM-LEAD-000361,Ana,Silva,ANA.SILVA@dataargentina.com,+54 9 77 2150-7223,DataArgentina,VP Marketing,Manufacturing,Disqualified,Email Marketing,BR,,24115.0,39700216.0,,51-200,Warm,24.0,CUMBRE-TECH-2024,Integration Tools,2023-08-17,,2023-11-14,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000362,José,García,josé.garcía@futurotech.com.br,+55 93 93566-9976,FuturoTech,Dir,Financial Services,Disqualified,web form,Brasil,MG,52081.0,2124841.0,1697.0,51-200,Hot,31.0,CUMBRE-TECH-2024,cloud suite,2024-03-27,,2024-05-13,Lead from Advertisement,,LATAM
LATAM-LEAD-000363,Fernando,González,fernando.gonzález@futurotech.cl,+56 342766208,FuturoTech,Director,Tech,Converted,LinkedIn,Brasil,RJ,94212.0,5255928.0,,1-10,C,88.0,EMAIL-NUTRICION,cloud suite,2023-12-08,2024-04-03,2024-01-01,Lead from web form,www.futurotech.com.br,LATAM
LATAM-LEAD-000364,Ana,Silva,ana.silva@futurotech.com,,FuturoTech,VP Marketing,,New,web form,Argentina,RJ,42482.0,31051448.0,,Large,Warm,40.0,,cloud suite,2024-03-28,2024-05-06,,,www.futurotech.com.br,LATAM
LATAM-LEAD-000365,Maria,Rodríguez,maria@invalid,+57 673932985,TecnoBrasil,,Manufacturing,Converted,Trade Show,,,91664.0,11582294.0,2754.0,1 to 10,Hot,63.0,PROMO-NAVIDAD-2024,Analytics Platform,2024-05-11,2024-07-27,2024-06-21,Lead from Cold Call,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000366,Fernando,Martínez,fernando.martínez@digitalperu.com,+56 433734018,DigitalPeru,gerente,Healthcare,Converted,LinkedIn,CL,,81801.0,13216565.0,4618.0,201-1000,Cold,68.0,T4-2024-WEBINAR,Cloud Suite,2023-12-31,2024-02-24,2024-01-30,Lead from Advertisement,www.digitalperu.com.br,LATAM
LATAM-LEAD-000367,Luis,López,luis.lópez@futurotech.com.co,+55 61 93735-2730,FuturoTech,,Education,NEW,Email Marketing,BR,MG,25968.0,34552723.0,4211.0,11-50,Warm,34.0,CUMBRE-TECH-2024,cloud suite,2023-07-15,,,Lead from None,,LATAM
LATAM-LEAD-000368,Luis,Morales,luis.morales@innovacolombia.com.co,,InnovaColombia,VP Marketing,Financial Services,Contacted,Referral,CO,MG,12901.0,23030771.0,2218.0,Medium,C,22.0,t4-2024-webinar,Integration Tools,2024-02-16,,2024-03-18,Lead from Trade Show,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000369,Ana,González,ana.gonzález@example.cl,+54 9 82 6802-7721,,VP Marketing,Technology,New,Web Form,Argentina,SP,,43286489.0,1256.0,Large,Cold,66.0,EMAIL-NUTRICION,cloud suite,2022-07-03,,2022-08-06,Lead from Referral,,LATAM
LATAM-LEAD-000370,Ricardo,Morales,ricardo.morales@example.com,+57 123059753,,Dir,Retail,Nurturing,Trade Show,Brazil,,63266.0,24306928.0,,11-50,Warm,,t4-2024-webinar,cloud suite,2023-03-02,,2023-03-04,,,LATAM
LATAM-LEAD-000371,Fernando,Costa,fernando@invalid,+56 970236521,DigitalPeru,,Consumer Goods,Converted,Email Marketing,,BA,26267.0,12262969.0,2921.0,1000+,B,49.0,EMAIL-NUTRICION,Cloud,2023-07-12,2023-11-11,2023-07-29,Lead from Advertisement,www.digitalperu.com.br,LATAM
LATAM-LEAD-000372,Laura,Martínez,laura.martínez@futurotech.com.br,+54 9 44 6014-8552,FuturoTech,Dir,,Qualified,Trade Show,,,51031.0,27567611.0,4522.0,201-1000,Cold,93.0,,Cloud,2022-09-25,,2022-10-06,Lead from Website,www.futurotech.com.br,LATAM
LATAM-LEAD-000373,Carlos,Santos,carlos.santos@example.cl,,,CEO,Technology,Contacted,Trade Show,Peru,BA,,19455515.0,2018.0,Small,C,100.0,,Analytics Platform,2022-01-27,,2022-03-29,,,LATAM
LATAM-LEAD-000374,Fernando,González,,+55 51 96199-5487,SolucionesSmart,,TECH,Contacted,Advertisement,Brasil,BA,27025.0,49018888.0,4308.0,Large,Hot,66.0,,Security Suite,2024-04-10,,,Lead from Web Form,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000375,Patricia,Santos,patricia.santos@dataargentina.com.br,,DataArgentina,gerente,Retail,Converted,Web Form,Peru,BA,49580.0,32947959.0,4238.0,,C,23.0,PROMO-NAVIDAD-2024,Integration Tools,2024-05-03,2024-08-14,2024-07-27,Lead from Trade Show,www.dataargentina.com.br,LATAM
LATAM-LEAD-000376,Laura,González,laura.gonzález@example.com.ar,+55 21 99091-1504,,gerente,Healthcare,Converted,Cold Call,CL,,,27337224.0,169.0,51-200,,92.0,PROMO-NAVIDAD-2024,Cloud,2022-01-10,2022-02-10,2022-03-24,Lead from Email Marketing,,LATAM
LATAM-LEAD-000377,Isabel,Santos,isabel@invalid,+55 97 97739-1157,FuturoTech,Dir,Technology,Qualified,Advertisement,Brazil,MG,17965.0,34467516.0,3425.0,Medium,A,,EMAIL-NUTRICION,cloud suite,2023-09-22,,2023-12-21,,www.futurotech.com.br,LATAM
LATAM-LEAD-000378,Fernando,García,fernando.garcía@digitalperu.cl,,DigitalPeru,VP Ventas,Consumer Goods,Converted,Partner,Chile,,47538.0,18153723.0,3245.0,Small,HOT,,EMAIL-NUTRICION,Integration Tools,2024-10-30,2025-04-26,2024-12-04,,www.digitalperu.com.br,LATAM
LATAM-LEAD-000379,José,Pérez,josé@invalid,,DataArgentina,Gerente,Retail,Disqualified,Trade Show,Chile,RJ,,12149479.0,1859.0,1-10,A,,t4-2024-webinar,Integration Tools,2024-07-03,,2024-08-04,Lead from Email Marketing,www.dataargentina.com.br,LATAM
LATAM-LEAD-000380,Ana,García,ana.garcía@tecnobrasil.com.br,+55 21 97089-9436,TecnoBrasil,Jefe de TI,Healthcare,NEW,Website,BR,,72735.0,8498297.0,4580.0,201-1000,HOT,73.0,,Cloud Suite,2022-03-09,,,Lead from LinkedIn,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000381,Miguel,Fernández,miguel.fernández@innovacolombia.com,+56 930357371,InnovaColombia,gerente,Retail,Converted,Advertisement,BR,RJ,33162.0,39005026.0,299.0,201-1000,A,98.0,t4-2024-webinar,,2023-02-02,2023-03-30,2023-02-08,,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000382,Luis,Oliveira,luis.oliveira@innovacolombia.com.ar,+51 232918000,InnovaColombia,gerente,Health,New,LinkedIn,CO,,20812.0,,4494.0,1-10,B,56.0,T4-2024-WEBINAR,Cloud,2023-05-30,,2023-08-28,Lead from Email Marketing,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000383,Ricardo,Costa,ricardo.costa@dataargentina.com.co,+57 429813964,DataArgentina,CTO,TECH,,Cold Call,Brasil,,70760.0,10659040.0,256.0,Small,A,80.0,EMAIL-NUTRICION,Analytics Platform,2024-09-04,,2024-11-20,Lead from None,www.dataargentina.com.br,LATAM
LATAM-LEAD-000384,Ana,Rodríguez,ana.rodríguez@cloudchile.com.co,+51 333745915,CloudChile,CEO,Financial Services,New,Email Marketing,Brazil,,,39134148.0,3455.0,Small,C,87.0,t4-2024-webinar,,2023-03-14,,,Lead from Partner,www.cloudchile.com.br,LATAM
LATAM-LEAD-000385,Laura,Costa,laura.costa@futurotech.com.br,+51 828576593,FuturoTech,gerente,Tech,NEW,LinkedIn,BR,BA,21668.0,165073.0,2753.0,51-200,B,,EMAIL-NUTRICION,Integration Tools,2022-03-17,,,,www.futurotech.com.br,LATAM
LATAM-LEAD-000386,Miguel,García,miguel.garcía@example.com,+54 9 10 4294-6699,,Jefe de TI,TECH,Converted,Trade Show,CL,BA,71594.0,,266.0,1-10,Cold,11.0,T4-2024-WEBINAR,,2023-08-28,2023-12-13,,Lead from Advertisement,,LATAM
LATAM-LEAD-000387,Ana,López,ana.lópez@futurotech.com.ar,+56 883524281,FuturoTech,CEO,Manufacturing,Qualified,,Colombia,,18560.0,26368890.0,,11-50,Warm,,T4-2024-WEBINAR,Security Suite,2023-03-30,,2023-05-24,Lead from Web Form,www.futurotech.com.br,LATAM
LATAM-LEAD-000388,Ana,Morales,ana.morales@cloudchile.com,+55 70 98422-6855,CloudChile,Dir,Education,Converted,Website,AR,,17638.0,41463223.0,4920.0,201-1000,HOT,,EMAIL-NUTRICION,Security Suite,2024-04-26,2024-08-19,2024-07-25,Lead from Email Marketing,www.cloudchile.com.br,LATAM
LATAM-LEAD-000389,Fernando,Santos,fernando.santos@tecnobrasil.com,+55 73 93496-4830,TecnoBrasil,gerente,Finance,NEW,,Brazil,BA,,2112892.0,3196.0,Medium,C,11.0,,Analytics Platform,2023-08-08,,2023-09-15,Lead from Advertisement,,LATAM
LATAM-LEAD-000390,Fernando,Pérez,,+51 442428473,InnovaColombia,Dir,Retail,Converted,,Brazil,BA,,34426451.0,4857.0,Medium,B,77.0,t4-2024-webinar,Analytics Platform,2024-06-30,2024-09-29,2024-07-28,,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000391,Carmen,Rodríguez,carmen.rodríguez@futurotech.com.ar,+55 76 98944-1737,FuturoTech,CEO,Education,Converted,Trade Show,CL,MG,49276.0,4032460.0,3306.0,1000+,HOT,55.0,t4-2024-webinar,Cloud,2023-11-07,2023-12-04,,Lead from Referral,www.futurotech.com.br,LATAM
LATAM-LEAD-000392,José,Oliveira,josé.oliveira@dataargentina.cl,+54 9 62 9236-2149,DataArgentina,Dir,,Converted,Web Form,Brazil,BA,,14972055.0,3064.0,51-200,,84.0,EMAIL-NUTRICION,Cloud Suite,2023-11-24,2024-04-20,,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000393,Laura,Silva,LAURA.SILVA@tecnobrasil.com.br,,TecnoBrasil,Jefe de TI,Finance,NEW,Referral,CO,,17182.0,43994270.0,4906.0,1000+,Warm,,EMAIL-NUTRICION,,2022-12-09,,2023-01-25,,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000394,Maria,Fernández,MARIA.FERNÁNDEZ@dataargentina.com.co,+55 11 95098-3418,DataArgentina,Dir,Retail,,Cold Call,CO,BA,,47210067.0,3471.0,11-50,Cold,28.0,PROMO-NAVIDAD-2024,cloud suite,2023-04-01,,,Lead from Trade Show,www.dataargentina.com.br,LATAM
LATAM-LEAD-000395,José,Oliveira,josé.oliveira@tecnobrasil.com.br,+54 9 56 9554-6714,TecnoBrasil,VP Marketing,Healthcare,Converted,Advertisement,AR,MG,18951.0,12267715.0,1085.0,1-10,A,49.0,,cloud suite,2023-06-28,,2023-07-07,Lead from Advertisement,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000396,José,Santos,josé.santos@dataargentina.com.ar,+56 829658251,DataArgentina,Dir,Consumer Goods,Converted,LinkedIn,Argentina,,86508.0,34189185.0,4767.0,51-200,Hot,19.0,PROMO-NAVIDAD-2024,Cloud Suite,2024-06-02,2024-10-19,2024-08-25,Lead from Partner,www.dataargentina.com.br,LATAM
LATAM-LEAD-000397,Laura,Pérez,LAURA.PÉREZ@dataargentina.com,+55 13 95632-3675,DataArgentina,Director,Financial Services,,Cold Call,Brazil,MG,,,855.0,,Hot,95.0,EMAIL-NUTRICION,cloud suite,2022-02-11,,,Lead from Referral,www.dataargentina.com.br,LATAM
LATAM-LEAD-000398,Isabel,Santos,isabel.santos@digitalperu.com,+55 61 90189-6446,DigitalPeru,gerente,Technology,Nurturing,Partner,BR,MG,62215.0,37513316.0,4485.0,Small,Hot,18.0,,Security Suite,2022-03-20,,,,www.digitalperu.com.br,LATAM
LATAM-LEAD-000399,Carlos,Rodríguez,carlos.rodríguez@solucionessmart.com,+54 9 59 2402-6658,SolucionesSmart,CEO,Technology,NEW,Referral,CL,BA,78738.0,27000871.0,2414.0,Medium,C,1.0,PROMO-NAVIDAD-2024,cloud suite,2024-07-19,,2024-09-06,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000400,Miguel,Santos,miguel.santos@dataargentina.com,+57 688831034,DataArgentina,Dir,,,Website,CL,SP,,10663023.0,4032.0,1000+,Hot,,CUMBRE-TECH-2024,cloud suite,2024-03-10,,2024-03-26,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000401,José,Martínez,JOSÉ.MARTÍNEZ@cloudchile.com.br,+54 9 76 6061-7397,CloudChile,Director,Finance,Converted,Cold Call,Brasil,SP,29686.0,,1875.0,Small,A,24.0,t4-2024-webinar,Cloud Suite,2023-07-15,2023-08-23,2023-08-31,Lead from Web Form,www.cloudchile.com.br,LATAM
LATAM-LEAD-000402,Patricia,García,,+55 28 99480-5437,DigitalPeru,CTO,TECH,Converted,LinkedIn,,,93974.0,18960101.0,4419.0,Large,A,25.0,t4-2024-webinar,cloud suite,2022-11-02,2022-12-04,2023-01-02,Lead from None,,LATAM
LATAM-LEAD-000403,Luis,Silva,luis.silva@cloudchile.com.co,+54 9 97 9471-2323,CloudChile,gerente,Financial Services,,Website,Brazil,,50728.0,27507253.0,3804.0,,,86.0,CUMBRE-TECH-2024,Security Suite,2022-07-17,,2022-09-12,Lead from Email Marketing,www.cloudchile.com.br,LATAM
LATAM-LEAD-000404,Miguel,García,miguel.garcía@digitalperu.com.ar,+55 33 92101-6274,DigitalPeru,CEO,Education,Qualified,Referral,Brasil,,34453.0,22321000.0,,201-1000,B,29.0,,,2024-10-25,,2024-12-29,Lead from Cold Call,,LATAM
LATAM-LEAD-000405,Luis,González,luis.gonzález@futurotech.com.co,+51 579689983,FuturoTech,Director,TECH,,Website,BR,,37211.0,,1772.0,Medium,C,13.0,CUMBRE-TECH-2024,cloud suite,2024-08-26,,2024-09-12,Lead from Referral,www.futurotech.com.br,LATAM
LATAM-LEAD-000406,Carlos,González,,+56 964651432,DigitalPeru,VP Marketing,Financial Services,Converted,Trade Show,AR,,88315.0,20628004.0,3789.0,1000+,B,27.0,T4-2024-WEBINAR,Cloud,2022-06-18,2022-08-14,2022-08-18,,,LATAM
LATAM-LEAD-000407,Carmen,García,CARMEN.GARCÍA@innovacolombia.com.br,+51 321214253,InnovaColombia,CTO,Retail,NEW,Trade Show,AR,MG,81137.0,37113790.0,573.0,,Warm,60.0,,Integration Tools,2023-05-13,,,Lead from Cold Call,,LATAM
LATAM-LEAD-000408,Patricia,Fernández,patricia.fernández@cloudchile.com.ar,+55 15 93451-4512,CloudChile,Director,Healthcare,Nurturing,Cold Call,BR,,44608.0,29558906.0,,Large,A,39.0,t4-2024-webinar,,2024-10-19,,2024-12-25,,www.cloudchile.com.br,LATAM
LATAM-LEAD-000409,Isabel,Rodríguez,isabel.rodríguez@example.com.co,,,Jefe de TI,Tech,NEW,Web Form,Brazil,MG,28251.0,36984661.0,994.0,51-200,Cold,,PROMO-NAVIDAD-2024,cloud suite,2024-08-23,,2024-10-15,Lead from None,,LATAM
LATAM-LEAD-000410,José,González,josé.gonzález@digitalperu.com.br,+57 791325424,DigitalPeru,Dir,Tech,Converted,web form,BR,SP,62545.0,26748432.0,,1000+,C,12.0,PROMO-NAVIDAD-2024,Analytics Platform,2024-06-20,2024-08-15,2024-07-23,,www.digitalperu.com.br,LATAM
LATAM-LEAD-000411,Laura,Rodríguez,laura.rodríguez@dataargentina.com.ar,+55 13 96370-4850,DataArgentina,,Health,Disqualified,Website,Brasil,SP,39559.0,17039637.0,4343.0,11-50,Warm,93.0,CUMBRE-TECH-2024,Cloud,2022-08-19,,2022-10-04,Lead from None,www.dataargentina.com.br,LATAM
LATAM-LEAD-000412,Laura,Martínez,laura.martínez@digitalperu.com.ar,+54 9 98 7453-6512,DigitalPeru,Dir,Finance,Converted,Cold Call,Colombia,MG,72421.0,38214884.0,4589.0,Medium,Warm,99.0,CUMBRE-TECH-2024,Cloud Suite,2022-12-08,2023-05-04,2023-02-22,,www.digitalperu.com.br,LATAM
LATAM-LEAD-000413,Fernando,Silva,fernando.silva@digitalperu.com.br,+54 9 61 2883-6952,DigitalPeru,Gerente,Technology,NEW,Referral,Brasil,,53818.0,114938.0,1512.0,201-1000,,63.0,,Analytics Platform,2023-01-02,,2023-02-04,Lead from web form,,LATAM
LATAM-LEAD-000414,Carlos,Morales,carlos.morales@futurotech.com.co,+55 90 99876-2467,FuturoTech,Jefe de TI,Finance,,LinkedIn,CO,SP,90359.0,25661099.0,1903.0,Medium,HOT,,T4-2024-WEBINAR,Cloud,2022-07-19,,2022-08-03,,,LATAM
LATAM-LEAD-000415,Ana,González,ana.gonzález@cloudchile.com,,CloudChile,CTO,Education,Converted,web form,Colombia,,94620.0,45869863.0,1611.0,51-200,HOT,15.0,T4-2024-WEBINAR,,2024-06-04,2024-06-19,2024-08-29,Lead from Advertisement,www.cloudchile.com.br,LATAM
LATAM-LEAD-000416,Ana,Costa,ana.costa@cloudchile.com,,CloudChile,gerente,Tech,Converted,Referral,Brazil,,89292.0,23371267.0,3932.0,1 to 10,B,89.0,PROMO-NAVIDAD-2024,cloud suite,2024-04-27,2024-08-14,2024-05-31,Lead from Web Form,,LATAM
LATAM-LEAD-000417,Ana,Oliveira,ana.oliveira@example.com.co,+51 459465943,,gerente,Finance,,Website,,,86463.0,29803639.0,2867.0,Small,A,56.0,CUMBRE-TECH-2024,cloud suite,2024-03-21,,2024-03-25,Lead from Cold Call,,LATAM
LATAM-LEAD-000418,Luis,Silva,,+51 993084352,SolucionesSmart,gerente,Consumer Goods,Qualified,Partner,Chile,,13537.0,23547678.0,276.0,Large,Hot,68.0,PROMO-NAVIDAD-2024,Analytics Platform,2023-05-10,,2023-06-26,Lead from web form,,LATAM
LATAM-LEAD-000419,Laura,Fernández,laura@invalid,,DataArgentina,Gerente,Finance,,LinkedIn,Colombia,,46023.0,,,Medium,A,,t4-2024-webinar,Security Suite,2023-05-23,,2023-07-02,,www.dataargentina.com.br,LATAM
LATAM-LEAD-000420,José,López,josé.lópez@solucionessmart.cl,+54 9 92 7996-5365,SolucionesSmart,VP Marketing,Tech,Converted,Web Form,Argentina,,27890.0,13291321.0,4682.0,1 to 10,HOT,42.0,,Analytics Platform,2024-11-23,2025-05-04,2025-02-21,Lead from web form,,LATAM
LATAM-LEAD-000421,Maria,Silva,maria.silva@dataargentina.com,+54 9 76 5298-8560,DataArgentina,,Consumer Goods,Converted,Website,Colombia,,40940.0,1558137.0,2169.0,1000+,A,57.0,t4-2024-webinar,Security Suite,2022-02-13,2022-02-25,2022-04-14,Lead from LinkedIn,www.dataargentina.com.br,LATAM
LATAM-LEAD-000422,Carlos,Martínez,carlos.martínez@cloudchile.com.co,+56 616346730,CloudChile,Director,,Converted,,PE,RJ,41346.0,26884947.0,1799.0,1 to 10,Warm,,EMAIL-NUTRICION,Integration Tools,2024-04-19,2024-04-27,2024-07-04,Lead from None,www.cloudchile.com.br,LATAM
LATAM-LEAD-000423,Ricardo,Santos,ricardo.santos@innovacolombia.com.br,+55 15 96626-6953,InnovaColombia,Director,Technology,NEW,Partner,AR,,,13856306.0,2478.0,Large,B,25.0,T4-2024-WEBINAR,Analytics Platform,2023-05-24,2023-07-22,2023-07-07,Lead from Partner,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000424,Carmen,Costa,CARMEN.COSTA@digitalperu.com,+55 67 99078-9291,DigitalPeru,CEO,,Disqualified,Partner,AR,,66101.0,34946775.0,4127.0,1000+,B,5.0,,Cloud,2022-01-15,,2022-02-24,Lead from web form,,LATAM
LATAM-LEAD-000425,Ana,Oliveira,ana.oliveira@tecnobrasil.com.ar,+56 233356499,TecnoBrasil,Jefe de TI,Healthcare,Converted,LinkedIn,PE,,,44284238.0,3131.0,201-1000,A,,,cloud suite,2024-08-02,,2024-09-02,Lead from Partner,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000426,Carlos,García,carlos.garcía@tecnobrasil.com.br,+56 275398305,TecnoBrasil,Gerente,Financial Services,Contacted,Cold Call,PE,RJ,,22001511.0,,1000+,Cold,85.0,,Analytics Platform,2024-06-20,,2024-09-16,Lead from None,,LATAM
LATAM-LEAD-000427,Carlos,Rodríguez,carlos.rodríguez@dataargentina.com.co,+54 9 66 8953-8324,DataArgentina,CEO,Consumer Goods,New,,,,53189.0,22072606.0,869.0,Small,Warm,62.0,PROMO-NAVIDAD-2024,cloud suite,2022-03-08,,2022-05-12,Lead from Partner,www.dataargentina.com.br,LATAM
LATAM-LEAD-000428,José,Fernández,josé.fernández@solucionessmart.com.co,+51 877193076,SolucionesSmart,Director,Education,Qualified,Email Marketing,Peru,,,38700180.0,2699.0,1000+,B,58.0,EMAIL-NUTRICION,Cloud Suite,2022-07-21,,2022-09-02,,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000429,Luis,Pérez,luis.pérez@digitalperu.cl,+56 354828019,DigitalPeru,Jefe de TI,Technology,Converted,Advertisement,CL,BA,56176.0,14215012.0,2734.0,,Warm,64.0,t4-2024-webinar,Analytics Platform,2022-08-24,,2022-10-20,Lead from Email Marketing,www.digitalperu.com.br,LATAM
LATAM-LEAD-000430,Isabel,Costa,isabel.costa@example.com.br,+54 9 28 5726-5068,,,Consumer Goods,Converted,Advertisement,Peru,,47358.0,24540249.0,2338.0,,B,94.0,EMAIL-NUTRICION,Integration Tools,2024-10-06,2024-11-22,2024-10-19,Lead from Cold Call,,LATAM
LATAM-LEAD-000431,Ana,Costa,ana.costa@solucionessmart.cl,,SolucionesSmart,,Tech,NEW,Advertisement,AR,SP,26243.0,10370575.0,3964.0,Medium,C,,T4-2024-WEBINAR,Security Suite,2024-05-13,,2024-05-27,Lead from LinkedIn,,LATAM
LATAM-LEAD-000432,Isabel,Costa,isabel.costa@tecnobrasil.cl,,TecnoBrasil,Jefe de TI,Tech,Converted,Cold Call,Brasil,,96974.0,25132397.0,3972.0,Medium,,71.0,,Security Suite,2022-04-25,2022-07-21,2022-06-02,Lead from web form,,LATAM
LATAM-LEAD-000433,Fernando,López,fernando.lópez@tecnobrasil.com,+55 90 99487-8484,TecnoBrasil,Dir,Retail,Converted,LinkedIn,CL,SP,90748.0,16378586.0,3452.0,1-10,C,3.0,T4-2024-WEBINAR,Cloud Suite,2023-08-25,2023-11-28,2023-11-03,,,LATAM
LATAM-LEAD-000434,Maria,Martínez,,+51 827852914,InnovaColombia,CEO,TECH,Converted,LinkedIn,Peru,MG,34240.0,44773661.0,1944.0,,HOT,83.0,T4-2024-WEBINAR,Cloud,2022-12-21,2023-01-03,2023-01-17,Lead from Trade Show,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000435,Isabel,Pérez,isabel.pérez@dataargentina.com.ar,+54 9 48 9396-2518,DataArgentina,VP Ventas,Manufacturing,,Cold Call,,MG,46450.0,,2524.0,1000+,Hot,82.0,,Analytics Platform,2024-04-24,,2024-05-15,Lead from web form,www.dataargentina.com.br,LATAM
LATAM-LEAD-000436,Miguel,García,miguel.garcía@example.com,+54 9 67 2446-6012,,CTO,Tech,NEW,web form,Argentina,,53903.0,22047045.0,3591.0,Medium,B,25.0,,Security Suite,2023-11-02,,,,,LATAM
LATAM-LEAD-000437,Miguel,Fernández,MIGUEL.FERNÁNDEZ@tecnobrasil.com,,TecnoBrasil,gerente,Healthcare,Converted,Cold Call,Peru,RJ,95187.0,43425623.0,3153.0,,HOT,,T4-2024-WEBINAR,Analytics Platform,2024-02-08,2024-05-18,2024-03-08,Lead from None,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000438,Carlos,López,carlos.lópez@dataargentina.cl,+55 43 95401-6371,DataArgentina,Dir,Tech,NEW,Website,Chile,MG,95423.0,25053758.0,3781.0,,,0.0,T4-2024-WEBINAR,Security Suite,2023-02-22,,2023-03-10,Lead from Website,www.dataargentina.com.br,LATAM
LATAM-LEAD-000439,Ricardo,López,RICARDO.LÓPEZ@digitalperu.com.co,+54 9 42 8117-6818,DigitalPeru,CEO,Manufacturing,Disqualified,Trade Show,BR,,21505.0,34332336.0,2058.0,Large,Warm,17.0,T4-2024-WEBINAR,Analytics Platform,2023-06-08,,2023-08-27,Lead from web form,www.digitalperu.com.br,LATAM
LATAM-LEAD-000440,Carmen,Costa,CARMEN.COSTA@tecnobrasil.cl,+55 43 93072-4041,TecnoBrasil,VP Ventas,TECH,Contacted,web form,CO,MG,63838.0,13844696.0,4023.0,1 to 10,Hot,16.0,PROMO-NAVIDAD-2024,Analytics Platform,2023-11-28,,2023-11-28,Lead from None,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000441,Maria,Morales,maria.morales@example.com.co,+57 723176987,,VP Marketing,Education,Converted,web form,Peru,,72007.0,,3526.0,11-50,Warm,27.0,CUMBRE-TECH-2024,Cloud,2022-03-30,2022-09-01,2022-04-04,Lead from Web Form,,LATAM
LATAM-LEAD-000442,Ricardo,González,ricardo.gonzález@example.com.ar,+54 9 68 5710-6556,,CEO,Finance,Converted,Referral,AR,RJ,30315.0,,1044.0,Large,B,11.0,PROMO-NAVIDAD-2024,Integration Tools,2024-01-21,,2024-03-05,Lead from Web Form,,LATAM
LATAM-LEAD-000443,José,García,josé@invalid,+57 587145024,InnovaColombia,Jefe de TI,Education,Converted,Email Marketing,BR,RJ,98401.0,42315278.0,480.0,51-200,HOT,14.0,T4-2024-WEBINAR,Cloud Suite,2024-04-02,2024-07-03,2024-05-17,Lead from Website,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000444,Fernando,González,FERNANDO.GONZÁLEZ@tecnobrasil.com.ar,+54 9 59 8432-4319,TecnoBrasil,VP Ventas,Retail,Converted,Email Marketing,Argentina,RJ,40323.0,,2243.0,,B,89.0,CUMBRE-TECH-2024,Cloud Suite,2024-05-22,,2024-07-14,Lead from Web Form,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000445,Patricia,Rodríguez,patricia.rodríguez@innovacolombia.com.co,+51 834556269,InnovaColombia,Jefe de TI,TECH,Nurturing,Referral,Peru,,49922.0,,540.0,Small,B,4.0,CUMBRE-TECH-2024,Cloud Suite,2022-10-25,2022-11-12,,,,LATAM
